country,ISO3,Region,Product,PerPersonPerDay_g,Proportion,game_protein_kg_extra,kg_extra,Pasture_m2_kg_protein,sd_Pasture_m2_kg_protein,Crop_m2_kg_protein,sd_Crop_m2_kg_protein,extra_pasture_km,extra_pasture_km_sd,extra_crop_km,extra_crop_km_sd,extra_total_km
Central African Republic,CAF,Middle Africa,Poultry Meat,0.5164552237604811,0.05086404715555024,2600000,132246.52260443062,0,0,59.8095238095238,20.40873170117705,0,0,7.9096015424364206,2.6989837982474705,7.9096015424364206
China,CHN,Eastern Asia,Bovine Meat (beef herd),1.5793117411925346,0.10004605037334174,972920.0000000001,97336.80332923165,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,60.02479581774691,35.89535501772672,10.850088714556176,8.704386050084656,70.8748845323031
China,CHN,Eastern Asia,Lamb & Mutton,1.1958297566767448,0.07575327970656649,972920.0000000001,73701.88089211268,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,51.18207723320947,51.965748114901565,4.6677857898338,3.6236799744745505,55.84986302304327
China,CHN,Eastern Asia,Pig Meat,8.599690253456531,0.5447721446323122,972920.0000000001,530019.7149556692,0,0,100.852272727273,40.2166981799849,0,0,53.45369284354065,21.315642905813778,53.45369284354065
China,CHN,Eastern Asia,Poultry Meat,4.411016218674191,0.27942852528777967,972920.0000000001,271861.6008229866,0,0,59.8095238095238,20.40873170117705,0,0,16.259912887317675,5.5483504710488285,16.259912887317675
Côte d’Ivoire,CIV,Western Africa,Bovine Meat (beef herd),0.6908787562099034,0.3126411416716341,18209100.000000004,5692913.812812953,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,3510.6555540591326,2099.402850790685,634.5864852826205,509.0912982726004,4145.242039341753
Côte d’Ivoire,CIV,Western Africa,Lamb & Mutton,0.31319348238852845,0.14172843935052923,18209100.000000004,2580747.3249777225,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,1792.193188390449,1819.6342320532333,163.44733058192236,126.88688928292108,1955.6405189723714
Côte d’Ivoire,CIV,Western Africa,Pig Meat,0.4142401910556638,0.18745478145599714,18209100.000000004,3413382.8610103983,0,0,100.852272727273,40.2166981799849,0,0,344.24741922122007,137.27498829398854,344.24741922122007
Côte d’Ivoire,CIV,Western Africa,Poultry Meat,0.7915015203459046,0.3581756375218396,18209100.000000004,6522056.001198931,0,0,59.8095238095238,20.40873170117705,0,0,390.08106369075506,133.10689106852064,390.08106369075506
Cameroon,CMR,Middle Africa,Bovine Meat (beef herd),1.563384847915313,0.4022250562528315,8645000,3477235.6113057286,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,2144.3107893409006,1282.31668268293,387.60585486323214,310.95330966984295,2531.9166442041324
Cameroon,CMR,Middle Africa,Lamb & Mutton,0.6213004542668539,0.159847148640737,8645000,1381878.5999991714,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,959.6419572467922,974.335449566724,87.51897799994747,67.94244257215163,1047.1609352467397
Cameroon,CMR,Middle Africa,Pig Meat,0.576809993048727,0.1484007166953093,8645000,1282924.195830949,0,0,100.852272727273,40.2166981799849,0,0,129.38582088636025,51.594975171533115,129.38582088636025
Cameroon,CMR,Middle Africa,Poultry Meat,1.1253457247691059,0.28952707841112213,8645000,2502961.5928641506,0,0,59.8095238095238,20.40873170117705,0,0,149.70094098273202,51.082271607115196,149.70094098273202
Congo - Brazzaville,COG,Middle Africa,Bovine Meat (beef herd),0.7660271042062698,0.08328495040761305,5330000,443908.78567257756,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,273.74572936790094,163.70235011015447,49.48230824292872,39.696736582246096,323.2280376108296
Congo - Brazzaville,COG,Middle Africa,Lamb & Mutton,0.14199131684061544,0.015437756335835847,5330000,82283.24127000506,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,57.14138036510952,58.01629670990322,5.211271947100318,4.045597344543268,62.352652312209834
Congo - Brazzaville,COG,Middle Africa,Pig Meat,0.7352768890259279,0.07994168731384582,5330000,426089.1933827982,0,0,100.852272727273,40.2166981799849,0,0,42.97206353718573,17.135900488029215,42.97206353718573
Congo - Brazzaville,COG,Middle Africa,Poultry Meat,7.554370059927186,0.8213356059427053,5330000,4377718.779674619,0,0,59.8095238095238,20.40873170117705,0,0,261.82927558434864,89.34368803758352,261.82927558434864
Colombia,COL,South America,Lamb & Mutton,0.0943552319697171,0.006212881619642146,16250000,100959.32631918487,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,70.1109384799202,71.18443732844229,6.394090666881705,4.963839247940048,76.5050291468019
Cape Verde,CPV,Western Africa,Bovine Meat (beef herd),0.89465,0.05870942297230521,1430.0000000000002,83.95447485039647,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,0.05177230028642029,0.03096029021919574,0.009358366711815124,0.007507665494809943,0.06113066699823542
Cape Verde,CPV,Western Africa,Lamb & Mutton,0.78096,0.05124876875253058,1430.0000000000002,73.28573931611874,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,0.05089308881086989,0.051672334866060675,0.004641430156687517,0.003603219656810705,0.0555345189675574
Cape Verde,CPV,Western Africa,Pig Meat,7.161,0.4699247503545271,1430.0000000000002,671.9923930069738,0,0,100.852272727273,40.2166981799849,0,0,0.06777196009019214,0.027025315248807264,0.06777196009019214
Cape Verde,CPV,Western Africa,Poultry Meat,6.402,0.42011705792063714,1430.0000000000002,600.7673928265112,0,0,59.8095238095238,20.40873170117705,0,0,0.03593161168524277,0.012260900535011906,0.03593161168524277
Cyprus,CYP,Western Asia,Bovine Meat (beef herd),1.9115531174869176,0.08428507799504617,71110,5993.511896227733,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,3.696025711728565,2.2102558329389215,0.6680940154348507,0.535972412860961,4.364119727163415
Cyprus,CYP,Western Asia,Lamb & Mutton,2.0013562581313997,0.08824471931716187,71110,6275.08199064338,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,4.357714175028631,4.424437018147063,0.39742185940741387,0.30852521906416847,4.755136034436045
Cyprus,CYP,Western Asia,Pig Meat,9.866113488058378,0.4350212072276713,71110,30934.358045959707,0,0,100.852272727273,40.2166981799849,0,0,3.1198003142942405,1.2440777409259491,3.1198003142942405
Cyprus,CYP,Western Asia,Poultry Meat,8.900592116323304,0.39244899546012063,71110,27907.048067169177,0,0,59.8095238095238,20.40873170117705,0,0,1.66910725582688,0.5695474565747073,1.66910725582688
Czechia,CZE,Eastern Europe,Bovine Meat (beef herd),2.0351958869171884,0.08807136802422091,87490.00000000001,7705.363988439089,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,4.751675463833287,2.8415436550787647,0.858913381095217,0.6890555321088055,5.610588844928504
Czechia,CZE,Eastern Europe,Lamb & Mutton,0.09356389887225307,0.004048898007474444,87490.00000000001,354.23808667393916,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,0.2459997070852256,0.24976631480747702,0.0224350788226828,0.01741672594157505,0.2684347859079084
Czechia,CZE,Eastern Europe,Pig Meat,13.310598652390334,0.576004816083371,87490.00000000001,50394.66135913413,0,0,100.852272727273,40.2166981799849,0,0,5.082416131389961,2.026706885762845,5.082416131389961
Ecuador,ECU,South America,Lamb & Mutton,0.17938417954049038,0.010204327919984641,16250000,165820.32869975042,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,115.15349089625552,116.91665571134118,10.501954150984188,8.152842196112491,125.65544504723971
Spain,ESP,Southern Europe,Bovine Meat (beef herd),3.560152058438194,0.13751753905528757,565240,77730.41377561075,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,47.93410155384488,28.665013671272042,8.664573485446038,6.951076121199708,56.59867503929092
Spain,ESP,Southern Europe,Lamb & Mutton,0.996636326488974,0.03849694414793917,565240,21760.012710181138,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,15.111183563393936,15.342557418983606,1.3781341383114714,1.0698685209624479,16.489317701705406
Spain,ESP,Southern Europe,Poultry Meat,8.783021714731152,0.33926065849244635,565240,191763.69460627038,0,0,59.8095238095238,20.40873170117705,0,0,11.469295258355979,3.913653793245825,11.469295258355979
Ethiopia,ETH,Eastern Africa,Bovine Meat (beef herd),1.3005,0.6313328682037175,11050000,6976228.193651078,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,4302.038474445766,2572.656786855633,777.6369492850457,623.852245955025,5079.675423730812
Ethiopia,ETH,Eastern Africa,Lamb & Mutton,0.55022,0.26710647500426715,11050000,2951526.548797152,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,2049.679844637052,2081.063377660034,186.93001475715286,145.11688873534308,2236.609859394205
Ethiopia,ETH,Eastern Africa,Pig Meat,0.0058576,0.0028435950855748523,11050000,31421.72569560212,0,0,100.852272727273,40.2166981799849,0,0,3.168952449414427,1.2636780585943066,3.168952449414427
Ethiopia,ETH,Eastern Africa,Poultry Meat,0.20335,0.09871706170644055,11050000,1090823.531856168,0,0,59.8095238095238,20.40873170117705,0,0,65.24163600054032,22.26232479498289,65.24163600054032
Gabon,GAB,Middle Africa,Bovine Meat (beef herd),2.28,0.13776435045317217,3315390.0000000005,456742.54984894255,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,281.6599411347884,168.43511824685018,50.91288203508689,40.84440153574759,332.57282316987533
Gabon,GAB,Middle Africa,Lamb & Mutton,0.53,0.03202416918429003,3315390.0000000005,106172.61027190335,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,73.73128980171724,74.86022141236543,6.724265317220541,5.220159336817688,80.45555511893778
Gabon,GAB,Middle Africa,Pig Meat,1.9,0.11480362537764349,3315390.0000000005,380618.7915407855,0,0,100.852272727273,40.2166981799849,0,0,38.38627016959637,15.307231061026362,38.38627016959637
Gabon,GAB,Middle Africa,Poultry Meat,11.84,0.7154078549848942,3315390.0000000005,2371856.048338369,0,0,59.8095238095238,20.40873170117705,0,0,141.85958079585671,48.4065737243518,141.85958079585671
Georgia,GEO,Western Asia,Bovine Meat (beef herd),1.8107,0.23112142458717375,6500,1502.2892598166293,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,0.926418404913926,0.5540063416510544,0.1674594930840537,0.13434287164855768,1.0938778979979797
Georgia,GEO,Western Asia,Lamb & Mutton,0.31691,0.04045103587889835,6500,262.9317332128393,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,0.18259225020404235,0.1853879989786681,0.01665234310347981,0.012927491737856234,0.19924459330752217
Georgia,GEO,Western Asia,Pig Meat,1.5981,0.20398472890747357,6500,1325.9007378985782,0,0,100.852272727273,40.2166981799849,0,0,0.13372010282783994,0.05332334979268639,0.13372010282783994
Georgia,GEO,Western Asia,Poultry Meat,4.1087,0.5244428106264543,6500,3408.8782690719527,0,0,59.8095238095238,20.40873170117705,0,0,0.20388338599782727,0.06957088199546231,0.20388338599782727
Ghana,GHA,Western Africa,Bovine Meat (beef herd),0.3922362493459965,0.08400895683730986,9659000,811442.5140915759,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,500.39316641045616,299.239507807491,90.45112396876982,72.56360039084188,590.844290379226
Ghana,GHA,Western Africa,Lamb & Mutton,0.7348266095655087,0.15738478284152924,9659000,1520179.617466331,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,1055.6847348768151,1071.8487796302195,96.27804243953425,74.74225041123262,1151.9627773163493
Ghana,GHA,Western Africa,Pig Meat,0.38488647142893434,0.08243478520776823,9659000,796237.5903218334,0,0,100.852272727273,40.2166981799849,0,0,80.30237061484422,32.02204684953164,80.30237061484422
Ghana,GHA,Western Africa,Poultry Meat,3.1570319796595605,0.6761714751133926,9659000,6531140.278120259,0,0,59.8095238095238,20.40873170117705,0,0,390.6243899675735,133.29228963890722,390.6243899675735
Guinea,GIN,Western Africa,Bovine Meat (beef herd),1.3634,0.5601709191010312,754000,422368.87300217757,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,260.4626872322386,155.75897426556642,47.08126408096735,37.77052050615306,307.543951313206
Guinea,GIN,Western Africa,Lamb & Mutton,0.46858,0.19252228932988208,754000,145161.80615473108,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,100.80723427939988,102.35073736562124,9.193581056466297,7.137130337168212,110.00081533586616
Guinea,GIN,Western Africa,Pig Meat,0.07322,0.030083405234397467,754000,22682.887546735692,0,0,100.852272727273,40.2166981799849,0,0,2.287620761105453,0.9122308423176075,2.287620761105453
Guinea,GIN,Western Africa,Poultry Meat,0.5287,0.21722338633468916,754000,163786.43329635562,0,0,59.8095238095238,20.40873170117705,0,0,9.795988581915363,3.3426733734380534,9.795988581915363
Gambia,GMB,Western Africa,Bovine Meat (beef herd),0.64883,0.2597356327360651,166400,43220.00928728123,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,26.652531663027027,15.938447988567738,4.817714563984591,3.864968162682209,31.470246227011618
Gambia,GMB,Western Africa,Lamb & Mutton,0.27334,0.10942178668075772,166400,18207.785303678083,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,12.64434858891475,12.837951669187303,1.1531597358996113,0.8952171394520158,13.79750832481436
Gambia,GMB,Western Africa,Pig Meat,0.10837,0.04338201149701366,166400,7218.766713103073,0,0,100.852272727273,40.2166981799849,0,0,0.7280290293044313,0.29031496213258795,0.7280290293044313
Gambia,GMB,Western Africa,Poultry Meat,1.4675,0.5874605690861635,166400,97753.43869593761,0,0,59.8095238095238,20.40873170117705,0,0,5.846586619147507,1.9950237032128493,5.846586619147507
Greece,GRC,Southern Europe,Bovine Meat (beef herd),5.288586873437592,0.22826866525635733,40950,9347.601842247834,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,5.764396125365854,3.4471595040668044,1.0419728796073906,0.8359133677546255,6.806369004973245
Greece,GRC,Southern Europe,Lamb & Mutton,4.746946766390438,0.2048901206198014,40950,8390.250439380869,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,5.82658733802162,5.915800732304897,0.5313825278274548,0.4125211206280685,6.357969865849075
Greece,GRC,Southern Europe,Poultry Meat,4.866437465974706,0.21004763871629814,40950,8601.450805432409,0,0,59.8095238095238,20.40873170117705,0,0,0.5144486767439573,0.17554470172894326,0.5144486767439573
Guyana,GUY,South America,Lamb & Mutton,0.43051,0.03301249461306881,16250000,536453.0374623681,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,372.53840014722164,378.24249643032647,33.9753590392833,26.375637983296876,406.5137591865049
Indonesia,IDN,South-Eastern Asia,Lamb & Mutton,0.1716922309371519,0.04508145998625437,1950.0000000000002,87.90884697319602,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,0.06104806744146494,0.0619828007587444,0.005567560308302411,0.004322189942780804,0.06661562774976736
Iran,IRN,Southern Asia,Bovine Meat (beef herd),1.5524,0.13885385640557776,991250,137638.88516202895,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,84.8779258806004,50.75774504761668,15.342543246765286,12.30841727872702,100.22046912736569
Iran,IRN,Southern Asia,Lamb & Mutton,1.2421,0.11109918515934562,991250,110127.06728920135,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,76.477452070914,77.64843135768454,6.9747142616494155,5.414587030250362,83.45216633256342
Iran,IRN,Southern Asia,Pig Meat,0,0,991250,0,0,0,100.852272727273,40.2166981799849,0,0,0,0,0
Iran,IRN,Southern Asia,Poultry Meat,8.3856,0.7500469584350766,991250,743484.0475487697,0,0,59.8095238095238,20.40873170117705,0,0,44.46742684386927,15.173566450528002,44.46742684386927
Italy,ITA,Southern Europe,Bovine Meat (beef herd),6.276246194981107,0.2524016707635867,527280,133086.352960224,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,82.07051073524401,49.07888613686442,14.835074575348344,11.90130510291498,96.90558531059237
Italy,ITA,Southern Europe,Lamb & Mutton,0.4313247482216483,0.017345891749734832,527280,9146.141801800182,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,6.351514105465916,6.448764880115613,0.5792556474473446,0.44968582198605356,6.930769752913261
Italy,ITA,Southern Europe,Poultry Meat,5.968110968634171,0.24000989333247263,527280,126552.41655634617,0,0,59.8095238095238,20.40873170117705,0,0,7.56903977117956,2.5827743156340652,7.56903977117956
Kazakhstan,KAZ,Central Asia,Bovine Meat (beef herd),8.845408776577043,0.4074226674888675,5200,2118.597870942111,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,1.3064781282479514,0.7812853937687183,0.23615913060593002,0.1894565377413564,1.5426372588538815
Kazakhstan,KAZ,Central Asia,Lamb & Mutton,3.378689601577759,0.15562364214719793,5200,809.2429391654292,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,0.5619766295167499,0.5705812963171428,0.05125205281381049,0.039787823562214025,0.6132286823305604
Kazakhstan,KAZ,Central Asia,Pig Meat,4.291787295425539,0.19768124598462705,5200,1027.9424791200606,0,0,100.852272727273,40.2166981799849,0,0,0.10367033525216549,0.04134045242915691,0.10367033525216549
Kazakhstan,KAZ,Central Asia,Poultry Meat,5.194759026419656,0.23927244437930745,5200,1244.2167107723988,0,0,59.8095238095238,20.40873170117705,0,0,0.07441600898714917,0.02539288502827489,0.07441600898714917
Kenya,KEN,Eastern Africa,Bovine Meat (beef herd),3.1155,0.7475712034276698,3380000,2526790.667585524,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,1558.1988385523728,931.816589062182,281.6601939729222,225.9593564422139,1839.8590325252949
Kenya,KEN,Eastern Africa,Lamb & Mutton,0.72771,0.1746156445021183,3380000,590200.8784171599,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,409.86344685659,416.1390430444496,37.37938896642011,29.018243200173572,447.24283582301007
Kenya,KEN,Eastern Africa,Pig Meat,0.117546,0.02820542599201055,3380000,95334.33985299566,0,0,100.852272727273,40.2166981799849,0,0,9.61468484312885,3.834032372056033,9.61468484312885
Kenya,KEN,Eastern Africa,Poultry Meat,0.20674,0.0496077260782014,3380000,167674.11414432075,0,0,59.8095238095238,20.40873170117705,0,0,10.028508922155563,3.422016008803978,10.028508922155563
Liberia,LBR,Western Africa,Bovine Meat (beef herd),0.28,0.06635071090047394,1040000,69004.7393364929,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,42.55323009858835,25.447205287922586,7.691926567521913,6.170778882461148,50.24515666611026
Liberia,LBR,Western Africa,Lamb & Mutton,0.18,0.04265402843601896,1040000,44360.18957345972,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,30.805816911948092,31.277498074684633,2.809478672985781,2.1810451602523937,33.615295584933875
Liberia,LBR,Western Africa,Pig Meat,1.11,0.2630331753554503,1040000,273554.5023696683,0,0,100.852272727273,40.2166981799849,0,0,27.588593278759234,11.001458857576914,27.588593278759234
Liberia,LBR,Western Africa,Poultry Meat,2.65,0.6279620853080569,1040000,653080.5687203791,0,0,59.8095238095238,20.40873170117705,0,0,39.06043782441886,13.328546106266339,39.06043782441886
Lesotho,LSO,Southern Africa,Bovine Meat (beef herd),2.45,0.3792569659442725,676000,256377.7089783282,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,158.10072970646183,94.54562475491518,28.578305345005464,22.926688336326727,186.6790350514673
Lesotho,LSO,Southern Africa,Lamb & Mutton,1.46,0.2260061919504644,676000,152780.18575851392,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,106.0977979468795,107.72230713754344,9.676078431372543,7.511701098104214,115.77387637825203
Lesotho,LSO,Southern Africa,Pig Meat,0.8,0.12383900928792571,676000,83715.17027863779,0,0,100.852272727273,40.2166981799849,0,0,8.442865184351277,3.3667477361820186,8.442865184351277
Lesotho,LSO,Southern Africa,Poultry Meat,1.75,0.2708978328173375,676000,183126.93498452014,0,0,59.8095238095238,20.40873170117705,0,0,10.952734778121775,3.7373884833579645,10.952734778121775
Morocco,MAR,Northern Africa,Bovine Meat (beef herd),1.8341835893561032,0.1757519078126622,6110000,1073844.156735366,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,662.2086820552437,396.0066071755965,119.70091442983964,96.02898161999896,781.9095964850834
Morocco,MAR,Northern Africa,Lamb & Mutton,1.936096450075456,0.18551722236787543,6110000,1133510.2286677188,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,787.1631953766422,799.2157909081914,71.7889811489555,55.730983616251905,858.9521765255977
Morocco,MAR,Northern Africa,Pig Meat,0.007421805076561779,7.111591277933891e-4,6110000,4345.182270817608,0,0,100.852272727273,40.2166981799849,0,0,0.4382215074262088,0.17474888392249313,0.4382215074262088
Morocco,MAR,Northern Africa,Poultry Meat,6.658506855491878,0.638019710691669,6110000,3898300.4323260975,0,0,59.8095238095238,20.40873170117705,0,0,233.15549252388465,79.55936761392583,233.15549252388465
Madagascar,MDG,Eastern Africa,Bovine Meat (beef herd),2.1896703,0.504936707030559,936000,472620.75778060325,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,291.45157345114825,174.29060035904195,52.682818572903614,42.26431719861573,344.1343920240519
Madagascar,MDG,Eastern Africa,Lamb & Mutton,0.20944,0.04829674308523994,936000,45205.75152778459,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,31.393015185965957,31.873687194990957,2.8630309300930223,2.2226186707785343,34.25604611605898
Madagascar,MDG,Eastern Africa,Pig Meat,0.7987139999999999,0.18418298728315668,936000,172395.27609703466,0,0,100.852272727273,40.2166981799849,0,0,17.386455401831668,6.933168786449609,17.386455401831668
Madagascar,MDG,Eastern Africa,Poultry Meat,1.1387,0.2625835626010444,936000,245778.21459457753,0,0,59.8095238095238,20.40873170117705,0,0,14.699877977656634,5.01602163965505,14.699877977656634
Mali,MLI,Western Africa,Bovine Meat (beef herd),3.071451419030748,0.4263097794804396,3081000,1313460.4305792344,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,809.9731187343363,484.3710379300987,146.41083030681384,117.45677131600044,956.3839490411501
Mali,MLI,Western Africa,Lamb & Mutton,3.0812315190750663,0.42766723291999476,3081000,1317642.744626504,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,915.0335365249679,929.0440100561414,83.45070715967853,64.78417605385319,998.4842436846465
Mali,MLI,Western Africa,Pig Meat,0.05564756923989686,0.007723743512364971,3081000,23796.853761596474,0,0,100.852272727273,40.2166981799849,0,0,2.39996678561556,0.9570308853633638,2.39996678561556
Mali,MLI,Western Africa,Poultry Meat,0.9964101926542892,0.13829924408720068,3081000,426099.9710326653,0,0,59.8095238095238,20.40873170117705,0,0,25.484836362715598,8.696159986684979,25.484836362715598
Malta,MLT,Southern Europe,Bovine Meat (beef herd),5.224525593920524,0.2089106626456419,910,190.10870300753413,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,0.11723454737471295,0.07010728884668084,0.021191329717949556,0.01700055360212875,0.1384258770926625
Malta,MLT,Southern Europe,Lamb & Mutton,0.5978721666817496,0.023906834845294087,910,21.75521970921762,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,0.015107855076487983,0.015339177968177607,0.0013778305815837818,0.0010696328648109505,0.016485685658071764
Malta,MLT,Southern Europe,Poultry Meat,8.390558743405299,0.3355093501870689,910,305.3135086702327,0,0,59.8095238095238,20.40873170117705,0,0,0.018260655566181533,0.006231061483195772,0.018260655566181533
Mauritius,MUS,Eastern Africa,Bovine Meat (beef herd),1.7153469273426623,0.1003393576537604,81250,8152.572809368032,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,5.027456229648654,3.006462974855548,0.9087635427509152,0.7290473757817697,5.936219772399569
Mauritius,MUS,Eastern Africa,Lamb & Mutton,1.4912015941546208,0.08722795820757513,81250,7087.271604365479,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,4.921737114936855,4.997095956797549,0.44886053494314676,0.3484579209585641,5.370597649880001
Mauritius,MUS,Eastern Africa,Pig Meat,0.9771946367189498,0.05716107953915507,81250,4644.337712556349,0,0,100.852272727273,40.2166981799849,0,0,0.4683920136242922,0.18677992803180016,0.4683920136242922
Mauritius,MUS,Eastern Africa,Poultry Meat,12.911711381783768,0.7552716045995093,81250,61365.817873710126,0,0,59.8095238095238,20.40873170117705,0,0,3.670260345208567,1.252398512607845,3.670260345208567
Namibia,NAM,Southern Africa,Bovine Meat (beef herd),2.7275033829572917,0.2692163808996605,845000,227487.8418602131,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,140.28518290756753,83.89177131869636,25.35796514004671,20.343199381166013,165.64314804761423
Namibia,NAM,Southern Africa,Lamb & Mutton,1.8957215991525602,0.18711592121429846,845000,158112.9534260822,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,109.80112442002316,111.48233684117888,10.013820383651867,7.7738958097124575,119.81494480367502
Namibia,NAM,Southern Africa,Pig Meat,1.1310625508680914,0.11164076584414402,845000,94336.4471383017,0,0,100.852272727273,40.2166981799849,0,0,9.514045094913975,3.79390042193318,9.514045094913975
Namibia,NAM,Southern Africa,Poultry Meat,4.376980757022056,0.432026932041897,845000,365062.75757540297,0,0,59.8095238095238,20.40873170117705,0,0,21.834229691176482,7.450467873448239,21.834229691176482
Niger,NER,Western Africa,Bovine Meat (beef herd),2.5081289848754618,0.5742993084160384,3575000,2053120.0275873372,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,1266.0998330550951,757.1388186540119,228.86034551192895,183.60115306882773,1494.9601785670243
Niger,NER,Western Africa,Lamb & Mutton,1.480321828828905,0.33895697057694124,3575000,1211771.169812565,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,841.5113000048354,854.396042830411,76.7455074214624,59.57881764405973,918.2568074262979
Niger,NER,Western Africa,Pig Meat,0.026359388695602993,0.006035646009212723,3575000,21577.434482935485,0,0,100.852272727273,40.2166981799849,0,0,2.176133307227875,0.867773170098615,2.176133307227875
Niger,NER,Western Africa,Poultry Meat,0.3524751976000299,0.08070807499780754,3575000,288531.36811716197,0,0,59.8095238095238,20.40873170117705,0,0,17.256923731197876,5.888559279276709,17.256923731197876
Nigeria,NGA,Western Africa,Bovine Meat (beef herd),0.6688431679839618,0.2455801520831574,21190000,5203843.422642105,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,3209.059967329043,1919.0460414093297,580.0700337502258,465.35596552992206,3789.1300010792684
Nigeria,NGA,Western Africa,Lamb & Mutton,1.001004741271374,0.36754041659476194,21190000,7788181.427643006,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,5408.482097212398,5491.293701642321,493.25149041739013,382.9193602024448,5901.7335876297875
Nigeria,NGA,Western Africa,Pig Meat,0.4334620530983914,0.1591549140631024,21190000,3372492.6289971396,0,0,100.852272727273,40.2166981799849,0,0,340.1235463903375,135.63051817460178,340.1235463903375
Nigeria,NGA,Western Africa,Poultry Meat,0.6202129376462727,0.22772451725897835,21190000,4825482.520717751,0,0,59.8095238095238,20.40873170117705,0,0,288.60981171530926,98.48197809404812,288.60981171530926
Peru,PER,South America,Lamb & Mutton,0.35688831180044794,0.05316867950261029,1001000,53221.8481821129,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,36.95977241257305,37.5256794448673,3.3707170515338154,2.616743875836232,40.330489464106876
Poland,POL,Eastern Europe,Bovine Meat (beef herd),0.6673897777443244,0.03306915646168898,506740,16757.464345396274,616.6711229946525,368.774746960966,111.46954022988484,89.42543572797405,10.33384435641837,6.179729673680921,1.8679468460000108,1.4985435507830511,12.201791202418379
Poland,POL,Eastern Europe,Lamb & Mutton,0.018228917845879513,9.032426873694209e-4,506740,457.70919939758033,694.447368421052,705.080351897271,63.3333333333333,49.1667231638093,0.3178549490237563,0.3227217633778641,0.028988249295180075,0.022504061496309624,0.34684319831893634
